SC_Profit,Columbia_Profit
 $401.83 , $278.41 
 $822.43 ," $1,119.66 "
" $1,548.70 ", $(507.09)
" $1,087.87 ", $137.80 
" $1,451.41 ", $380.60 
" $1,263.41 ", $74.02 
" $1,472.76 ", $112.82 
 $(652.60), $968.91 
" $1,650.08 ", $205.20 
" $1,323.39 ", $(158.40)
 $817.22 , $41.52 
" $1,853.51 "," $1,264.45 "
 $532.34 , $(161.60)
" $1,765.45 ", $(748.65)
" $2,579.07 ", $(19.68)
" $1,899.93 "," $1,201.41 "
" $1,796.16 ", $898.44 
" $1,128.74 ", $(31.17)
 $330.62 , $(672.63)
 $581.25 , $331.84 
" $1,726.42 ", $377.33 
 $591.11 , $(438.06)
" $1,396.78 ", $168.34 
 $(701.10), $989.47 
" $1,611.55 "," $1,147.79 "
 $703.08 ," $1,018.18 "
 $405.35 , $367.71 
" $(1,156.71)"," $1,348.43 "
 $699.91 , $(224.47)
" $2,549.72 "," $1,264.36 "
" $1,590.02 ", $975.14 
" $1,627.52 ", $(310.81)
" $1,548.31 "," $1,029.75 "
 $491.83 , $(132.62)
 $905.54 ," $1,008.14 "
" $2,027.93 "," $1,237.29 "
 $646.05 ," $1,394.62 "
 $958.59 , $(333.19)
 $621.14 , $470.59 
 $749.02 , $(324.82)
 $502.64 ," $1,055.29 "
" $1,950.82 ", $904.81 
" $1,246.65 "," $1,112.75 "
" $1,348.71 ", $571.60 
 $864.08 , $(638.72)
 $761.78 ," $1,287.71 "
" $1,949.65 "," $1,257.38 "
" $1,275.86 ", $(308.48)
" $1,830.62 ", $961.44 
 $858.09 , $965.92 
 $736.81 ," $1,209.03 "
" $1,408.50 ", $472.98 
" $1,637.46 ", $(240.27)
" $1,353.74 ", $856.51 
" $1,212.09 ", $(249.95)
 $781.52 ," $1,169.70 "
" $1,012.20 ", $732.24 
 $228.63 ," $1,118.02 "
" $1,005.88 "," $1,207.77 "
 $967.43 , $288.69 
" $1,321.41 ", $(145.82)
 $208.72 , $679.79 
" $1,582.23 ", $981.65 
 $777.57 ," $1,034.49 "
" $2,320.24 ", $(230.62)
" $1,610.44 "," $1,205.59 "
" $1,250.33 "," $1,101.36 "
 $804.67 ," $1,227.15 "
 $(268.77)," $1,215.00 "
 $346.96 , $(545.63)
 $884.25 ," $1,089.19 "
" $1,272.15 ", $(64.88)
 $358.21 ," $1,136.03 "
 $545.40 , $949.50 
" $1,750.20 "," $1,230.79 "
 $710.22 ," $1,129.08 "
 $829.50 , $166.13 
" $1,404.99 ", $(106.79)
 $723.86 , $773.21 
 $348.02 , $169.54 
" $1,532.76 "," $1,827.83 "
 $(906.11), $(531.45)
 $698.27 , $(175.05)
" $1,746.07 ", $173.58 
" $1,152.08 ", $876.84 
 $579.64 ," $1,022.46 "
 $992.79 ," $1,319.24 "
 $835.05 , $7.81 
 $783.34 ," $1,025.36 "
" $1,428.69 ", $676.65 
 $612.94 , $836.46 
 $447.72 , $914.60 
 $989.08 , $984.68 
 $86.70 ," $1,043.33 "
" $1,101.50 ", $801.46 
 $828.56 , $(379.03)
 $(529.70), $(396.81)
" $1,170.08 ", $13.73 
 $(373.37), $964.46 
" $1,005.09 "," $1,165.03 "
 $644.96 ," $1,284.83 "
 $504.00 , $(147.33)
" $1,658.20 ", $(217.42)
" $1,029.62 ", $(281.10)
 $760.80 , $(458.97)
" $1,069.71 "," $1,471.11 "
 $(307.00)," $1,192.16 "
 $276.08 , $(563.72)
 $769.59 ," $1,083.01 "
" $2,041.17 ", $886.30 
" $1,265.60 ", $960.73 
" $(1,843.60)", $964.73 
 $(710.65), $(61.98)
 $45.28 , $843.22 
" $1,558.24 "," $1,269.13 "
 $163.59 , $(168.35)
" $(1,406.32)"," $1,267.85 "
" $1,432.06 "," $1,088.40 "
" $1,297.61 ", $275.65 
 $725.26 ," $1,007.12 "
 $(184.53), $924.95 
" $1,060.15 ", $(148.55)
" $1,035.56 ", $(462.98)
 $(314.08), $(599.89)
 $726.50 ," $1,012.21 "
" $1,689.88 "," $1,291.38 "
" $1,294.46 ", $(339.48)
 $455.26 ," $1,124.69 "
 $119.74 ," $1,041.12 "
 $463.71 , $(467.80)
" $1,695.24 ", $332.49 
" $1,064.35 "," $1,002.16 "
" $1,906.78 "," $1,274.28 "
 $209.67 ," $1,146.08 "
" $1,264.21 ", $691.65 
" $1,108.84 ", $(538.10)
" $1,844.44 ", $174.85 
" $1,094.37 "," $1,008.28 "
 $(722.52)," $1,223.40 "
 $260.12 , $(104.36)
 $638.37 , $821.85 
 $393.22 , $(251.63)
 $515.56 , $455.54 
 $270.93 , $993.56 
 $356.68 ," $1,042.49 "
 $902.66 ," $1,258.06 "
" $1,205.82 ", $522.22 
 $920.66 , $(264.06)
" $1,901.19 ", $888.67 
" $1,275.53 "," $1,678.99 "
" $2,062.34 "," $1,021.03 "
" $1,245.33 "," $1,169.88 "
 $906.88 , $(290.29)
 $21.05 , $957.80 
" $1,653.79 ", $338.82 
" $1,202.99 ", $936.74 
" $1,129.29 ", $498.65 
" $1,483.73 ", $(403.04)
 $441.63 ," $1,280.99 "
" $1,534.40 ", $(195.74)
 $434.90 , $(78.50)
 $349.88 ," $1,020.85 "
 $813.92 , $301.25 
" $(1,127.71)", $145.67 
 $487.24 , $290.25 
 $441.23 , $(264.74)
" $1,650.02 ", $70.67 
" $1,871.48 ", $875.13 
 $908.68 , $(341.25)
 $942.26 ," $1,322.91 "
 $265.86 , $19.84 
" $2,096.91 ", $388.43 
 $697.31 , $717.37 
 $688.47 , $148.26 
" $1,568.26 ", $633.61 
 $(932.98), $255.44 
 $808.55 , $141.54 
" $(1,246.55)"," $1,315.35 "
" $1,988.94 ", $18.47 
 $957.77 , $712.93 
 $492.51 ," $1,047.99 "
" $1,373.11 "," $1,095.32 "
" $1,427.63 "," $1,159.00 "
 $685.02 ," $1,026.12 "
" $1,039.68 "," $1,138.35 "
" $2,235.54 ", $836.41 
" $1,535.01 ", $832.72 
 $555.46 ," $1,143.17 "
" $(1,146.27)"," $1,229.76 "
" $(1,265.73)", $218.46 
" $1,557.80 "," $1,423.34 "
" $1,054.99 "," $1,398.44 "
" $1,228.42 ", $(505.83)
" $1,690.18 "," $1,141.76 "
" $1,328.51 "," $1,348.59 "
 $592.37 , $885.92 
 $587.83 , $9.49 
" $1,403.82 ", $740.58 
" $1,209.00 ", $439.34 
" $1,466.30 ", $191.71 
 $382.00 ," $1,112.57 "
 $(906.24), $(174.31)
" $1,712.67 ", $(138.30)
 $496.38 ," $1,055.20 "
 $763.06 , $891.73 
" $1,963.27 "," $1,117.15 "
 $811.86 , $(501.70)
 $731.39 ," $1,215.62 "
" $1,526.09 ", $906.92 
" $(1,217.85)", $(153.63)
" $1,049.56 ", $(10.77)
" $1,629.43 ", $(198.91)
" $2,125.90 "," $1,288.12 "
" $1,274.40 "," $1,148.68 "
" $1,797.50 ", $703.75 
" $1,650.68 "," $1,179.71 "
 $674.68 , $381.55 
 $715.27 , $971.32 
" $1,597.91 ", $806.43 
 $438.51 , $(364.13)
" $1,656.87 ", $(234.12)
 $819.01 ," $1,188.67 "
" $1,415.69 ", $951.02 
 $79.14 , $(322.81)
 $394.88 ," $1,055.06 "
" $1,257.03 ", $664.38 
 $227.98 , $70.66 
 $(17.78), $(77.85)
" $1,036.70 ", $713.01 
" $1,468.35 ", $(144.28)
" $1,359.27 ", $(205.71)
" $1,723.25 ", $911.00 
 $201.34 ," $1,259.82 "
 $755.54 ," $1,108.99 "
" $1,344.53 "," $1,071.42 "
" $1,442.71 ", $(167.52)
 $513.50 , $(92.76)
" $1,567.73 "," $1,019.44 "
" $1,413.62 "," $1,433.98 "
 $335.42 ," $1,370.98 "
 $293.69 , $572.32 
" $1,864.20 ", $39.12 
 $142.76 , $783.24 
 $(215.92), $375.22 
" $1,169.27 ", $230.86 
 $865.37 , $937.23 
 $721.02 , $920.49 
" $1,000.07 ", $885.06 
 $442.17 ," $1,403.09 "
 $553.40 , $(135.69)
 $776.27 ," $1,851.45 "
" $1,172.46 ", $291.47 
" $1,381.70 "," $1,231.59 "
" $1,134.87 ", $(116.28)
 $431.49 ," $1,055.88 "
 $(842.51), $886.22 
" $1,012.88 ", $750.03 
" $2,102.71 ", $915.47 
" $1,241.62 ", $198.59 
 $524.11 , $(177.97)
" $1,586.95 ", $983.02 
 $523.42 ," $1,097.64 "
" $1,616.05 "," $1,362.22 "
" $1,277.67 ", $336.52 
" $1,230.50 ", $(400.47)
" $1,657.54 ", $(298.34)
 $658.69 , $(9.95)
" $1,658.37 ", $(174.52)
" $1,463.31 ", $500.43 
" $(1,398.74)", $(258.48)
" $1,233.55 "," $1,415.52 "
 $393.35 , $972.92 
" $1,565.78 ", $(186.87)
 $754.83 ," $1,035.90 "
" $1,490.20 ", $862.77 
" $(1,000.02)", $(337.01)
" $1,827.22 ", $(74.24)
" $1,676.86 "," $1,369.16 "
 $425.92 , $840.30 
" $1,513.40 ", $6.21 
" $1,080.28 "," $1,573.08 "
" $1,621.79 ", $(265.85)
 $(226.83)," $1,050.80 "
 $931.61 , $(281.40)
" $1,101.36 ", $560.51 
 $914.36 , $945.00 
" $1,686.18 ", $898.89 
" $1,260.73 ", $396.78 
 $580.96 ," $1,148.66 "
" $1,664.23 ", $978.16 
 $266.78 , $34.62 
 $(84.57), $94.38 
" $1,986.79 ", $966.52 
 $767.22 , $960.92 
 $852.52 ," $1,035.74 "
" $1,452.73 "," $1,465.22 "
" $1,479.29 ", $883.05 
" $1,020.85 ", $(227.71)
 $714.01 , $(104.82)
 $401.40 , $(365.12)
" $1,041.43 ", $54.75 
 $422.40 ," $1,374.18 "
" $1,116.71 ", $596.54 
" $1,557.19 "," $1,154.72 "
" $1,004.15 ", $(218.66)
 $(49.46), $5.80 
 $613.36 ," $1,380.27 "
" $1,351.21 "," $1,398.49 "
 $208.22 , $217.78 
 $518.98 , $958.04 
 $789.54 , $935.96 
 $765.60 , $961.39 
 $976.18 , $711.75 
 $553.42 , $(315.77)
 $987.70 ," $1,046.22 "
 $448.48 , $694.02 
 $125.66 , $136.37 
" $1,318.51 ", $939.12 
 $261.21 , $160.63 
" $1,530.68 "," $1,230.73 "
 $410.57 , $507.34 
" $2,164.24 ", $(176.12)
" $(1,820.65)"," $1,136.92 "
 $738.54 ," $1,175.97 "
 $581.63 , $993.40 
 $(134.99), $650.14 
 $860.80 ," $1,661.06 "
" $1,301.65 ", $770.42 
 $433.99 , $192.15 
 $239.97 , $747.10 
" $1,938.17 ", $963.14 
" $1,465.90 ", $169.95 
 $132.47 , $(146.77)
" $1,589.61 ", $0.86 
 $659.25 , $979.29 
 $714.09 , $(218.95)
" $1,409.95 ", $25.07 
" $2,199.18 ", $(597.27)
 $17.87 ," $1,056.19 "
 $890.21 ," $1,213.40 "
" $1,702.50 ", $956.36 
 $334.72 , $(217.54)
" $1,423.29 "," $1,204.00 "
 $857.69 , $468.60 
" $1,226.48 ", $(335.70)
 $61.00 , $921.28 
" $2,127.18 "," $1,337.26 "
 $874.68 , $896.57 
 $117.90 , $270.65 
" $(1,486.85)", $789.57 
 $567.33 , $(345.09)
" $1,372.39 ", $(625.29)
" $1,773.76 ", $(360.03)
 $451.12 , $(68.87)
" $1,212.11 ", $(467.15)
" $1,605.78 ", $448.85 
" $1,589.88 ", $825.27 
" $1,199.30 ", $948.33 
" $1,114.13 ", $324.92 
" $1,566.75 "," $1,662.86 "
 $365.90 ," $1,211.34 "
" $1,154.70 ", $48.57 
 $228.32 ," $1,334.18 "
" $1,575.60 "," $1,204.19 "
" $1,360.24 ", $966.16 
 $473.29 ," $1,000.27 "
 $633.17 , $508.90 
" $1,284.60 ", $(150.67)
 $555.18 , $865.99 
" $1,417.15 ", $(137.38)
 $456.21 , $(314.75)
 $943.93 , $119.48 
 $316.20 , $934.17 
" $1,629.53 "," $1,311.73 "
 $245.71 ," $1,329.18 "
 $(657.49), $329.17 
 $258.04 ," $1,298.14 "
" $1,397.82 ", $828.56 
 $(749.80)," $1,303.69 "
 $393.63 , $413.78 
" $1,613.85 "," $1,144.68 "
" $1,510.55 ", $118.94 
 $931.85 , $(366.46)
" $1,032.09 ", $841.61 
 $257.78 , $924.86 
" $3,603.78 ", $(328.00)
" $1,466.12 "," $1,065.92 "
" $1,550.36 "," $1,283.94 "
 $513.41 ," $1,240.05 "
 $665.06 , $94.33 
" $1,405.74 "," $1,009.65 "
" $2,240.34 ", $881.43 
 $527.34 ," $1,221.83 "
 $478.42 ," $1,162.82 "
" $1,749.65 ", $(412.69)
" $1,997.83 ", $314.70 
 $430.59 , $(252.14)
 $443.77 , $951.78 
" $1,156.48 ", $(76.50)
" $1,534.03 ", $906.15 
 $879.03 , $21.11 
" $1,405.05 "," $1,256.75 "
" $(1,625.76)", $(220.46)
" $1,890.60 "," $1,208.11 "
 $817.31 , $198.12 
 $343.79 ," $1,277.62 "
" $1,728.54 ", $(368.82)
 $636.84 ," $1,306.74 "
 $461.68 , $(486.10)
" $1,809.27 ", $810.73 
 $791.88 , $(13.97)
" $2,129.54 "," $1,351.74 "
 $739.86 , $(401.85)
 $(50.34)," $1,200.44 "
" $1,809.04 ", $318.02 
" $2,886.23 "," $1,183.15 "
 $(971.85)," $1,036.44 "
 $473.66 , $106.62 
" $1,626.83 "," $1,408.07 "
 $702.65 , $(415.52)
" $1,157.27 "," $1,122.30 "
 $88.84 ," $1,050.50 "
" $1,529.24 ", $499.19 
" $2,276.47 ", $27.53 
" $1,673.42 ", $222.28 
 $584.92 , $(702.10)
" $1,790.33 ", $(345.62)
 $(544.97)," $1,516.27 "
 $(81.99)," $1,057.09 "
 $588.55 , $712.00 
 $434.99 , $746.47 
 $(545.94)," $1,042.15 "
 $(224.93), $723.64 
" $1,145.50 ", $965.70 
 $391.67 ," $1,180.11 "
" $1,371.00 ", $696.04 
 $140.25 , $342.10 
" $1,722.80 ", $762.65 
 $635.58 , $(175.13)
 $(734.92)," $1,076.68 "
 $359.67 ," $1,469.84 "
" $1,412.31 ", $(362.16)
" $1,913.04 "," $1,146.10 "
" $1,036.26 ", $(221.70)
 $438.04 , $(533.18)
 $757.21 , $(251.31)
" $1,112.41 "," $1,266.30 "
" $1,486.62 "," $1,168.19 "
" $2,294.77 ", $683.84 
" $2,103.58 "," $1,174.46 "
" $1,294.55 "," $1,155.67 "
" $1,341.36 ", $16.71 
 $277.56 , $60.50 
 $106.38 ," $1,489.85 "
" $1,240.37 ", $(359.65)
" $1,721.69 ", $(44.91)
" $1,411.47 ", $(10.66)
 $(991.10), $861.62 
" $1,715.99 ", $693.97 
" $1,279.56 ", $(313.21)
" $1,305.29 ", $717.14 
 $743.10 ," $1,213.60 "
 $222.97 , $986.35 
 $403.62 ," $1,053.36 "
" $1,517.40 "," $1,111.99 "
" $1,175.55 "," $1,292.77 "
" $1,159.13 ", $(103.33)
 $6.31 ," $1,197.52 "
 $550.64 ," $1,366.98 "
" $(1,829.40)"," $1,422.25 "
 $906.06 ," $1,302.59 "
" $1,850.98 ", $584.10 
 $120.25 , $812.35 
 $768.67 , $(136.51)
 $18.54 , $328.66 
" $2,019.65 ", $(248.94)
" $1,039.08 "," $1,795.37 "
" $1,558.25 ", $(210.93)
 $299.55 ," $1,281.91 "
" $1,230.22 ", $(3.95)
 $842.82 ," $1,586.61 "
 $501.64 , $146.51 
 $627.85 ," $1,391.44 "
 $837.09 ," $1,282.91 "
" $(1,263.74)"," $1,063.79 "
" $1,341.63 ", $580.36 
" $1,914.48 "," $1,419.38 "
 $532.77 , $997.93 
" $2,024.58 "," $1,312.73 "
 $205.79 ," $1,101.73 "
" $1,376.37 ", $(185.56)
" $2,601.02 ", $(163.16)
" $1,205.87 ", $(23.13)
 $357.78 ," $1,402.04 "
" $2,313.78 ", $999.69 
 $777.34 ," $1,106.15 "
" $2,136.14 "," $1,362.39 "
 $920.20 ," $1,087.31 "
 $701.33 , $448.61 
" $1,470.49 ", $632.73 
 $(697.94), $936.68 
" $1,022.39 ", $957.33 
 $981.27 , $(130.87)
 $338.73 ," $1,297.12 "
 $(2.30), $183.97 
 $312.93 , $(326.95)
" $1,571.43 "," $1,484.09 "
 $569.90 , $(3.47)
" $1,946.21 ", $(49.96)
 $612.95 , $(77.65)
" $1,324.30 ", $172.09 
 $829.48 , $810.58 
" $2,590.39 ", $(167.76)
" $1,159.71 "," $1,126.82 "
" $2,100.05 "," $1,276.62 "
 $799.16 ," $1,889.96 "
" $1,829.90 "," $1,474.38 "
 $710.71 , $(23.25)
 $(315.63)," $1,263.75 "
 $713.49 , $(327.83)
" $1,569.56 ", $(52.12)
 $480.10 , $730.37 
" $1,627.62 ", $148.95 
 $568.17 , $(241.80)
 $587.33 , $15.04 
" $1,472.00 ", $907.08 
 $948.83 , $(274.88)
" $1,169.35 ", $974.63 
 $11.13 , $887.48 
" $1,633.77 "," $1,371.32 "
" $1,707.22 ", $771.20 
" $1,705.16 ", $(210.54)
" $3,468.52 ", $755.14 
 $582.16 ," $1,556.96 "
" $1,051.55 ", $337.11 
" $2,572.98 "," $1,137.75 "
 $664.38 ," $1,221.24 "
 $638.74 , $996.13 
 $412.64 , $(365.22)
 $168.41 , $945.91 
" $1,685.37 ", $(392.57)
" $1,509.73 ", $(443.11)
 $274.82 , $6.22 
 $336.05 , $572.46 
" $1,617.54 ", $(31.51)
 $424.62 , $779.09 
 $125.30 ," $1,206.12 "
 $109.55 , $221.31 
" $1,084.35 ", $(140.36)
 $(162.37), $879.63 
 $(350.24), $926.37 
 $(437.42), $238.86 
 $684.52 ," $1,285.36 "
 $915.81 , $687.58 
" $1,460.01 ", $973.88 
" $2,078.39 ", $(290.43)
 $325.61 ," $1,067.38 "
 $679.15 ," $1,165.06 "
 $(238.89), $(373.16)
 $762.99 ," $1,212.58 "
" $1,562.53 ", $68.14 
 $(279.49)," $1,365.55 "
 $699.03 , $(101.97)
 $(919.19)," $1,311.85 "
 $333.07 ," $1,661.75 "
" $3,039.09 ", $(108.34)
 $112.40 ," $1,201.31 "
" $1,524.42 "," $1,080.00 "
" $1,714.62 ", $131.74 
" $(1,125.90)", $(101.70)
 $130.64 , $737.96 
" $2,075.47 "," $1,225.36 "
 $211.54 ," $1,300.76 "
" $1,609.83 ", $975.64 
 $(229.70), $(16.77)
 $601.81 , $(199.81)
 $295.40 , $(360.60)
" $(1,231.45)", $976.47 
 $557.58 , $(246.32)
" $(1,219.16)", $927.95 
" $1,022.49 "," $1,190.99 "
 $(428.89), $(49.64)
 $(108.43)," $1,384.84 "
" $1,331.40 "," $1,022.88 "
 $(82.51), $(90.16)
 $491.62 , $(437.30)
" $1,116.59 ", $123.20 
" $(1,393.19)", $(92.28)
 $680.71 , $233.05 
" $1,281.51 ", $908.14 
 $783.02 ," $1,125.84 "
" $1,495.17 ", $802.24 
" $1,485.49 ", $(33.46)
" $1,117.96 ", $987.87 
 $667.06 , $(56.30)
" $1,528.37 ", $(43.63)
" $1,261.09 "," $1,149.83 "
 $421.18 , $(78.93)
" $2,362.51 "," $1,313.28 "
" $1,394.27 ", $65.12 
" $1,224.58 "," $1,216.81 "
 $696.96 ," $1,237.11 "
" $(1,537.63)", $802.99 
 $922.01 , $858.20 
 $962.28 , $(672.44)
" $2,272.18 "," $1,376.80 "
" $1,643.65 "," $1,181.56 "
 $959.57 , $205.00 
" $1,123.19 ", $841.09 
" $1,189.66 "," $1,385.58 "
 $(987.32)," $1,011.05 "
 $851.15 , $504.58 
 $204.24 , $801.22 
 $(124.96), $(158.31)
 $949.51 ," $1,041.10 "
 $100.75 , $832.27 
 $847.70 , $(94.49)
" $1,837.63 ", $(481.66)
 $(570.03), $(99.83)
 $(670.91), $(98.41)
" $1,905.14 ", $646.54 
 $962.71 ," $1,378.49 "
 $(438.65)," $1,158.95 "
 $989.35 ," $1,161.28 "
 $315.46 ," $1,562.12 "
 $240.51 , $135.84 
 $969.26 ," $1,197.00 "
 $644.41 , $951.55 
 $439.97 , $281.68 
 $(175.04), $422.34 
 $(440.58), $(124.08)
 $1.32 , $(110.23)
" $1,575.28 "," $1,315.75 "
 $94.50 , $155.00 
 $773.11 , $991.23 
" $1,361.91 ", $951.25 
 $860.84 , $952.32 
 $209.49 ," $1,360.81 "
" $1,889.22 "," $1,202.79 "
" $1,066.94 ", $(147.51)
 $(580.50)," $1,128.08 "
" $1,800.41 "," $1,452.66 "
" $1,223.94 ", $547.94 
" $1,210.51 ", $70.37 
 $300.08 , $(141.65)
 $691.27 ," $1,055.71 "
 $742.23 , $(8.60)
" $2,025.32 ", $526.01 
 $233.14 , $871.74 
" $2,251.05 ", $(429.22)
 $919.31 ," $1,067.43 "
 $862.95 ," $1,145.50 "
" $(1,073.70)", $921.03 
 $734.60 ," $1,044.59 "
 $699.79 , $696.95 
" $1,534.22 ", $(433.33)
 $203.27 , $856.28 
 $538.05 , $382.32 
 $25.72 ," $1,145.09 "
 $914.41 , $910.19 
" $1,518.12 "," $1,111.50 "
" $1,521.82 ", $243.00 
" $1,281.21 "," $1,481.98 "
 $200.81 , $831.35 
 $998.97 , $717.59 
 $639.80 , $872.37 
" $1,005.38 "," $1,162.22 "
 $277.51 , $(369.20)
 $12.46 , $(578.97)
" $1,858.72 ", $(43.87)
 $254.55 , $(173.26)
" $1,710.98 ", $657.64 
 $663.15 , $258.28 
" $1,146.38 ", $(277.93)
 $884.44 ," $1,447.92 "
 $669.23 , $(6.36)
 $99.30 , $601.96 
" $1,084.52 ", $986.17 
 $531.09 ," $1,177.66 "
" $1,337.85 ", $971.57 
" $1,109.37 ", $746.08 
" $1,529.05 ", $(157.36)
" $1,116.54 ", $114.14 
" $1,845.13 ", $(180.22)
 $917.88 ," $1,047.47 "
 $464.26 , $200.31 
 $620.16 ," $1,214.40 "
" $1,153.66 ", $606.08 
 $279.52 , $53.51 
 $978.21 , $(238.63)
 $695.11 ," $1,124.17 "
 $375.26 ," $1,243.37 "
" $1,253.14 ", $520.84 
" $1,831.77 "," $1,089.53 "
" $1,027.82 "," $1,314.96 "
 $385.11 ," $1,318.99 "
" $1,625.91 ", $729.72 
 $(691.93), $(325.82)
 $540.12 ," $1,249.86 "
" $2,085.30 ", $187.21 
" $1,799.42 ", $198.07 
" $1,125.99 ", $2.40 
 $236.35 , $187.71 
" $1,328.77 ", $(222.36)
" $1,015.16 "," $1,236.41 "
 $411.69 , $861.61 
 $398.24 , $781.06 
" $1,657.30 "," $1,020.71 "
" $(1,401.54)", $48.50 
 $(1.06)," $1,175.61 "
 $791.16 ," $1,137.66 "
" $1,932.16 ", $(7.14)
" $(1,433.06)", $856.72 
" $1,458.91 "," $1,357.82 "
" $1,080.39 ", $625.28 
 $260.61 , $(304.20)
" $1,261.09 ", $542.38 
 $528.84 ," $1,119.03 "
 $480.36 ," $1,042.94 "
 $155.54 , $(189.22)
" $1,954.20 ", $985.79 
 $964.44 ," $1,306.15 "
 $555.04 ," $1,309.42 "
 $633.41 , $54.17 
" $2,814.57 ", $76.19 
 $976.76 ," $1,104.56 "
" $1,090.65 ", $(142.98)
 $541.44 , $(9.28)
 $410.71 ," $1,408.95 "
" $1,281.05 ", $(257.33)
 $(139.14)," $1,039.43 "
" $1,817.82 ", $79.12 
 $(236.89), $151.10 
" $2,124.97 ", $355.05 
 $(292.20)," $1,427.64 "
" $1,679.44 ", $(439.21)
" $1,075.40 ", $(220.27)
" $1,389.42 "," $1,278.74 "
 $243.22 ," $1,070.70 "
" $1,016.52 "," $1,073.30 "
" $(1,107.51)", $(528.23)
" $1,394.06 ", $(178.02)
 $574.70 , $(190.04)
" $1,619.88 ", $345.67 
" $1,379.14 ", $(100.89)
 $732.71 ," $1,121.06 "
" $(1,233.42)"," $1,009.61 "
 $684.91 ," $1,082.33 "
" $1,433.13 "," $1,383.20 "
 $372.42 , $147.75 
" $1,305.33 ", $846.76 
 $24.62 , $(186.92)
 $81.70 ," $1,418.13 "
" $(1,061.92)"," $1,198.25 "
" $1,556.06 ", $(127.69)
" $1,049.18 ", $71.31 
 $527.28 ,
" $1,251.12 ",
 $900.28 ,
" $1,144.23 ",
" $1,966.49 ",
 $738.89 ,
" $1,243.32 ",
" $2,190.53 ",
 $(142.14),
" $1,566.47 ",
" $1,023.42 ",
 $(653.39),
" $1,066.54 ",
 $398.81 ,
" $1,189.97 ",
 $160.21 ,
" $1,518.78 ",
" $(1,342.27)",
" $1,795.47 ",
" $2,018.99 ",
 $937.13 ,
" $1,146.52 ",
" $(1,172.41)",
" $4,010.03 ",
" $2,120.59 ",
 $629.98 ,
" $2,546.34 ",
" $1,714.86 ",
" $1,312.42 ",
" $1,399.61 ",
 $(917.34),
" $1,955.67 ",
" $2,033.22 ",
 $568.24 ,
" $1,110.87 ",
" $1,101.21 ",
 $568.97 ,
" $1,911.56 ",
" $1,418.96 ",
" $1,942.49 ",
" $1,703.60 ",
 $476.22 ,
" $1,578.83 ",
" $1,887.46 ",
" $1,612.00 ",
" $1,329.58 ",
" $2,609.18 ",
 $955.39 ,
 $988.32 ,
 $(909.84),
 $815.12 ,
" $1,894.75 ",
" $1,799.35 ",
 $61.56 ,
" $1,245.94 ",
 $844.73 ,
 $552.87 ,
 $(204.19),
 $355.17 ,
" $(1,562.26)",
 $612.09 ,
 $964.76 ,
 $(870.25),
 $245.87 ,
 $425.23 ,
 $628.25 ,
 $737.78 ,
" $1,251.53 ",
 $983.45 ,
 $783.37 ,
 $77.87 ,
" $1,158.97 ",
" $2,138.95 ",
 $(235.22),
 $(132.21),
 $(828.44),
 $(361.59),
" $1,211.78 ",
 $657.83 ,
" $1,655.27 ",
" $1,892.83 ",
" $1,198.59 ",
" $1,225.64 ",
" $1,332.72 ",
 $685.77 ,
 $341.60 ,
" $2,280.66 ",
" $1,182.29 ",
 $(303.01),
" $1,126.49 ",
 $697.81 ,
 $(137.84),
" $1,128.49 ",
" $1,611.54 ",
" $1,516.56 ",
 $(312.82),
 $561.77 ,
 $158.20 ,
 $987.25 ,
 $(979.01),
 $558.14 ,
 $228.65 ,
" $1,814.21 ",
 $182.86 ,
" $2,063.47 ",
" $1,086.47 ",
" $(1,127.29)",
 $264.73 ,
" $1,861.45 ",
" $1,600.07 ",
" $1,259.50 ",
" $1,088.68 ",
" $1,476.84 ",
 $613.37 ,
 $503.71 ,
" $2,169.96 ",
 $736.98 ,
" $1,796.56 ",
 $278.58 ,
 $650.54 ,
" $1,748.42 ",
 $534.14 ,
" $1,893.61 ",
" $1,510.83 ",
 $119.44 ,
" $1,033.82 ",
" $1,277.15 ",
 $(429.80),
" $2,201.75 ",
 $(243.25),
 $42.61 ,
 $(859.88),
" $1,525.08 ",
 $679.74 ,
" $1,309.16 ",
 $351.27 ,
" $1,938.74 ",
" $1,200.38 ",
" $1,286.20 ",
 $729.34 ,
 $268.46 ,
" $1,005.82 ",
 $315.27 ,
 $898.05 ,
 $78.74 ,
 $366.13 ,
" $1,755.66 ",
 $405.32 ,
 $22.76 ,
 $838.18 ,
" $1,287.17 ",
" $1,053.55 ",
" $1,284.81 ",
" $1,269.48 ",
" $1,492.92 ",
 $(10.96),
 $(638.55),
 $770.92 ,
 $250.83 ,
" $1,402.10 ",
 $544.84 ,
" $1,660.00 ",
" $2,291.09 ",
" $1,333.92 ",
" $1,500.99 ",
 $402.61 ,
 $703.74 ,
 $271.66 ,
" $1,735.39 ",
 $856.65 ,
 $474.49 ,
" $1,098.32 ",
 $328.84 ,
" $1,199.46 ",
 $150.75 ,
 $(104.09),
 $378.60 ,
 $964.53 ,
" $2,043.45 ",
 $13.78 ,
" $2,632.11 ",
 $(434.97),
 $471.50 ,
" $1,851.44 ",
" $1,246.30 ",
 $(355.74),
 $(795.83),
 $347.59 ,
 $328.33 ,
" $1,986.05 ",
 $651.25 ,
" $1,504.82 ",
" $1,988.55 ",
